experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_bytes,network_cloud_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,error
mem0_conv5_constrained,2026-05-04T00:18:16.881206+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,675,"[2023-11-22T09:02:00+00:00] Andrew: Yeah, it's great! Dogs are always there for us. We should count ourselves lucky to h",,28,,,,100.0,20.0,512.0,1978.7480230006622,1772.1460859975195,206.60193700314267,40473000,132837000,0.0,0.0,0.0,196608.0,2184,238030,0,0.0,8728,0.00078765,8728,0.00078765,,,
mem0_conv5_constrained,2026-05-04T00:18:40.855953+00:00,mem0_conv5_constrained_9ce9bd1d,dac5218a51cf416d1a8e0a04d7673089,477549f3db34d682debbd7a4c3ba2f6c,ask,mem0,constrained,5,1,20,20,2,Which year did Audrey adopt the first three of her dogs?,I don't know based on the given context.,2020,,3,WRONG,"The generated answer does not provide the year 2020 or any relevant information about when Audrey adopted her dogs, making it incorrect.",100.0,20.0,512.0,9782.884300999285,9577.847870998085,205.03643000120064,26715473000,244512000,0.0,0.0,0.0,196608.0,7534,726820,217,0.0,989,0.00016107,1206,0.00016107,764,0.0001146,
mem0_conv5_constrained,2026-05-04T00:18:51.270505+00:00,mem0_conv5_constrained_9ce9bd1d,db66870745af225f71f7ccfbcfecfcf5,d31780f6fb022aaa7810a4ce440ae2d9,ask,mem0,constrained,5,1,20,20,2,When did Andrew start his new job as a financial analyst?,"Andrew started his new job as a Financial Analyst around March 20, 2023.","The week before March 27, 2023",,3,CORRECT,"The generated answer refers to a date that falls within the week before March 27, 2023, which aligns with the gold answer.",100.0,20.0,512.0,5097.905499002081,4893.883414006268,204.0220849958132,10731735000,167466000,0.0,0.0,0.0,0.0,5684,121814,217,0.0,1007,0.0001675,1224,0.0001675,775,0.00011625,
mem0_conv5_constrained,2026-05-04T00:19:00.638698+00:00,mem0_conv5_constrained_9ce9bd1d,cbfde6f99e23fe4365482d3e2e2ec83b,069bad0f9635ff2842792fdbc588dfb0,ask,mem0,constrained,5,1,20,20,1,What kind of indoor activities has Andrew pursued with his girlfriend?,"Based on the context, Andrew has pursued the following indoor activities with his girlfriend:

1. Playing board games together on October 10, 2023.
2. Attending a wine tasting event on October 21, 2023, where they tried unique wines and enjoyed the experience. 
3. Volunteering at a pet shelter on July 24, 2023, which they found rewarding.","boardgames, volunteering at pet shelter, wine tasting, growing flowers",,3,CORRECT,"The generated answer includes all the indoor activities mentioned in the gold answer, thus it is considered correct.",100.0,20.0,512.0,5248.2231550020515,5042.607841998688,205.61531300336355,10674867000,179041000,0.0,0.0,0.0,0.0,5506,121031,217,0.0,1020,0.00019825,1237,0.00019825,724,0.0001086,
mem0_conv5_constrained,2026-05-04T00:19:13.606512+00:00,mem0_conv5_constrained_9ce9bd1d,1c7fdf2c628286831074a43363d06243,ddb49de7001264d0229c7d34388c8df8,ask,mem0,constrained,5,1,20,20,1,What kind of places have Andrew and his girlfriend checked out around the city?,"Andrew and his girlfriend have checked out various places around the city, including:

1. **Cafes** - They discovered an awesome cafe with amazing pastries on April 16, 2023, where they enjoyed delicious croissants, muffins, and tarts. Andrew also visited a new cafe in the city recently, finding it fun.

2. **Wine Tasting Events** - They attended a wine tasting event on October 21, 2023, where they tried many unique wines.

3. **Parks** - They went on a bike ride and discovered a cool park outside of town on November 4, 2023, enjoying the nature escape.

4. **Volunteering** - They volunteered at a pet shelter on July 24, 2023, which they found rewarding.

5. **Fishing** - Andrew went fishing with his girlfriend at a nearby lake last weekend.

6. **Farm Visits** - They visited a farm to get fresh vegetables for dinner.

7. **Hiking** - They had a great hike at a recently discovered spot around May 6-7, 2023.

Overall, they enjoy exploring new eateries, nature, and engaging in activities that allow them to unwind and connect with their interests.","cafes, new places to eat, open space for hikes, pet shelter, wine tasting event, park",,3,CORRECT,"The generated answer includes all the types of places mentioned in the gold answer, such as cafes, wine tasting events, parks, and a pet shelter, making it relevant and accurate.",100.0,20.0,512.0,7452.759649997461,7248.064756997337,204.69489300012356,11681342000,219619000,0.0,0.0,0.0,0.0,6475,201649,223,0.0,1276,0.00031475,1499,0.00031475,797,0.00011955,
mem0_conv5_constrained,2026-05-04T00:19:22.392904+00:00,mem0_conv5_constrained_9ce9bd1d,c766e4dc4f387bba3253f632757453ed,f269a06a8c42a32f9e621a33394da68b,ask,mem0,constrained,5,1,20,20,2,When did Audrey make muffins for herself?,Audrey made muffins filled with blueberries last week.,The week of April 3rd to 9th,,3,WRONG,"The generated answer does not specify the time frame of April 3rd to 9th, making it unclear if it refers to the same period as the gold answer.",100.0,20.0,512.0,4004.440042997885,3798.707971996919,205.73207100096624,9329050000,155695000,0.0,0.0,0.0,16384.0,5065,120318,211,0.0,1012,0.00016388,1223,0.00016388,795,0.00011925,
mem0_conv5_constrained,2026-05-04T00:19:34.128996+00:00,mem0_conv5_constrained_9ce9bd1d,6320c3fe8a6f81dddfedfaf30bf64711,1a34edbd1f382f36fdf04826a7428e6f,ask,mem0,constrained,5,1,20,20,2,When did Audrey see a hummingbird?,"Audrey saw a hummingbird during a hike around April 26, 2023.",first week of May 2023,,3,WRONG,"The generated answer refers to a specific date in April 2023, which does not match the gold answer of the first week of May 2023, making it incorrect.",100.0,20.0,512.0,6335.613350005588,6131.012393001583,204.60095700400416,8796238000,197632000,0.0,397312,0.0,0.0,5192,180389,209,0.0,922,0.00015507,1131,0.00015507,692,0.0001038,
mem0_conv5_constrained,2026-05-04T00:19:43.028999+00:00,mem0_conv5_constrained_9ce9bd1d,406e5521b5349384bd91b2d278539008,7982626ad78572083e216f387ca2b195,ask,mem0,constrained,5,1,20,20,2,When did Audrey adopt Pixie?,"Audrey adopted Pixie around April 2, 2023.","around April 2, 2023",,3,CORRECT,The generated answer matches the gold answer exactly in terms of the date and context.,100.0,20.0,512.0,4164.002811994578,3957.8158169970266,206.18699499755166,8571508000,167488000,0.0,0.0,0.0,0.0,4188,176772,207,0.0,973,0.0001606,1180,0.0001606,750,0.0001125,
mem0_conv5_constrained,2026-05-04T00:19:56.756855+00:00,mem0_conv5_constrained_9ce9bd1d,af2d9586f00a7de66bc23d737ab5607d,361e40194a86db7db7998fec2bfb7639,ask,mem0,constrained,5,1,20,20,2,How many years passed between Audrey adopting Pixie and her other three dogs?,"Audrey adopted Pixie around April 2, 2023. However, the context does not provide specific dates for when she adopted her other three dogs (Pepper, Panda, and Precious). Therefore, I don't know how many years passed between Audrey adopting Pixie and her other three dogs based on the given context.",three years,,3,WRONG,"The generated answer does not provide a specific duration of years between the adoptions, which is required to match the gold answer of 'three years'.",100.0,20.0,512.0,8281.933042999299,8076.216716995987,205.71632600331213,21416491000,225454000,0.0,159744,0.0,24576.0,6578,120829,256,0.0,1123,0.00020765,1379,0.00020765,831,0.00012465,
mem0_conv5_constrained,2026-05-04T00:20:07.502972+00:00,mem0_conv5_constrained_9ce9bd1d,9b91deeffa4aaccc187b7246127f485f,ed7413280344213617b015c142a5d525,ask,mem0,constrained,5,1,20,20,2,Did Andrew have a pet dog during March 2023?,I don't know based on the given context.,No,,3,WRONG,"The generated answer does not provide a definitive response to the question about Andrew having a pet dog during March 2023, which is required to match the gold answer of 'No'.",100.0,20.0,512.0,4799.039919002098,4594.664682997973,204.37523600412533,11373889000,167957000,0.0,0.0,0.0,0.0,5123,118914,221,0.0,947,0.00015509,1168,0.00015509,720,0.000108,
mem0_conv5_constrained,2026-05-04T00:20:18.531227+00:00,mem0_conv5_constrained_9ce9bd1d,5b7c61ae288a09b2198cd140ca59f83f,8c856a65e3e29200c4a2fd666f7db3c1,ask,mem0,constrained,5,1,20,20,1,What kind of classes or groups has Audrey joined to take better care of her dogs?,"Audrey has joined a dog owners group to learn how to better take care of her dogs. She also takes a dog training course, which she finds challenging but rewarding, and has started agility classes with her dogs at a dog park. Additionally, she meets up with other dog owners once a week for tips and playdates.","positive reinforcement training workshop to bond with pets, dog training course, agility training course, grooming course, dog-owners group",,3,CORRECT,"The generated answer mentions a dog owners group, a dog training course, and agility classes, which align with the gold answer's topics of training and bonding with pets, thus it is considered correct.",100.0,20.0,512.0,5963.534668000648,5758.503336997819,205.03133100282867,12489155000,178179000,0.0,0.0,0.0,12288.0,5438,184390,227,0.0,1073,0.00019887,1300,0.00019887,787,0.00011805,
mem0_conv5_constrained,2026-05-04T00:20:27.361588+00:00,mem0_conv5_constrained_9ce9bd1d,f6db8e38053332ac3d65dc876efb8168,4035830cd48bf041fa4c5aa058d94917,ask,mem0,constrained,5,1,20,20,2,When did Audrey's positive reinforcement training course for dogs take place?,I don't know based on the given context.,"June, 2023",,3,WRONG,"The generated answer does not provide any information about the date of the training course, which is required to match the gold answer.",100.0,20.0,512.0,4750.3642220035545,4544.847258999653,205.51696300390176,11008120000,160507000,0.0,0.0,0.0,16384.0,5222,199312,219,0.0,1019,0.00016653,1238,0.00016653,787,0.00011805,
mem0_conv5_constrained,2026-05-04T00:20:36.335043+00:00,mem0_conv5_constrained_9ce9bd1d,a88ea024a4c8492eb28cd0d1f237b7b4,3ff02d27417875c5a30c7698226834fd,ask,mem0,constrained,5,1,20,20,2,When did Andrew go rock climbing?,"Andrew went rock climbing on June 11, 2023.","June 11, 2023",,3,CORRECT,"The generated answer provides the exact date mentioned in the gold answer, confirming the information about when Andrew went rock climbing.",100.0,20.0,512.0,4215.47853499942,4011.655084999802,203.82344999961788,8618018000,143582000,0.0,0.0,0.0,4096.0,5021,138322,207,0.0,1059,0.00017241,1266,0.00017241,841,0.00012615,
mem0_conv5_constrained,2026-05-04T00:20:46.754458+00:00,mem0_conv5_constrained_9ce9bd1d,b7520246c9409ce1a5098b4bf904c9d8,0f6dfad1d5acdba790a38e5513dafac3,ask,mem0,constrained,5,1,20,20,1,What outdoor activities has Andrew done other than hiking in nature?,"Other than hiking, Andrew has expressed interest in trying outdoor activities like rock climbing, kayaking, and bungee jumping.","rock climbing, fishing, camping",,3,WRONG,"The generated answer mentions rock climbing, which is part of the gold answer, but it also includes activities not mentioned in the gold answer, making it partially relevant but not fully correct.",100.0,20.0,512.0,4845.116075004626,4640.497418004088,204.6186570005375,10645405000,153585000,0.0,0.0,0.0,0.0,5479,120914,217,0.0,930,0.00015852,1147,0.00015852,691,0.00010365,
mem0_conv5_constrained,2026-05-04T00:20:58.138101+00:00,mem0_conv5_constrained_9ce9bd1d,fc348dd3e7596f2f2dbec358da9c6256,1a91db5a85a07a4dc0e5d5e1a95567de,ask,mem0,constrained,5,1,20,20,2,When did Audrey move to a new place?,"Audrey moved to a new place around June 26, 2023.",June 2023,,3,CORRECT,"The generated answer specifies a date in June 2023, which aligns with the gold answer's timeframe.",100.0,20.0,512.0,6551.773714003502,6346.590408000338,205.18330600316403,9313388000,177890000,0.0,0.0,0.0,24576.0,5378,194326,211,0.0,1047,0.00017324,1258,0.00017324,816,0.0001224,
mem0_conv5_constrained,2026-05-04T00:21:08.197929+00:00,mem0_conv5_constrained_9ce9bd1d,7189b5f596c7bc68bdb722d54bd217e3,8e1b6aebc75c8a314575669ba72b2039,ask,mem0,constrained,5,1,20,20,1,What is something that Andrew really misses while working in the city?,"Andrew really misses being outdoors and surrounded by nature while working in the city. He finds it hard to locate open spaces and has not been to the beach in a while. He used to hike a lot, but it's more challenging now due to his work-life balance. He feels a void from the peace and freedom that hiking used to bring him, and he tries to escape the city at least once a weekend for a much-needed break.",being in nature,,3,CORRECT,"The generated answer touches on the same topic of missing nature and being outdoors, which aligns with the gold answer.",100.0,20.0,512.0,5824.930588001735,5620.247660997848,204.68292700388702,10885733000,171055000,0.0,0.0,0.0,0.0,5504,184311,219,0.0,1059,0.00020699,1278,0.00020699,753,0.00011295,
mem0_conv5_constrained,2026-05-04T00:21:18.965973+00:00,mem0_conv5_constrained_9ce9bd1d,f1662c84a6676ea738a1c765aac327ed,578c55749f24a70c305cc2f6badeda45,ask,mem0,constrained,5,1,20,20,1,What is a shared frustration regarding dog ownership for Audrey and Andrew?,"A shared frustration regarding dog ownership for Audrey and Andrew is the challenge of finding a dog-friendly place in the city. Andrew is particularly struggling with this as he considers getting a dog, and he has expressed anxiety about the possibility of his dog getting lost, empathizing with Audrey's experience.",Not being able to find pet friendly spots.,,3,CORRECT,"The generated answer addresses the shared frustration of finding pet-friendly spots, which aligns with the gold answer's focus on that issue.",100.0,20.0,512.0,6277.239146998909,6072.322794003412,204.9163529954967,10650433000,187682000,0.0,0.0,0.0,12288.0,8325,191687,219,0.0,939,0.00017613,1158,0.00017613,659,0.00009885,
mem0_conv5_constrained,2026-05-04T00:21:29.339377+00:00,mem0_conv5_constrained_9ce9bd1d,d57a66de80a9679b0279d58ec7d4baa2,cf2672d41cc7c0e9b688067332be3b8a,ask,mem0,constrained,5,1,20,20,2,When is Andrew going to go hiking with Audrey?,"Andrew and Audrey are planning to go hiking together on Saturday, October 28, 2023.",August,,3,WRONG,"The generated answer provides a specific date for hiking, which does not match the gold answer's reference to 'August'.",100.0,20.0,512.0,5187.615006005217,4984.0512450027745,203.56376100244233,9565500000,163449000,0.0,0.0,0.0,0.0,5099,185493,213,0.0,909,0.00015338,1122,0.00015338,679,0.00010185,
mem0_conv5_constrained,2026-05-04T00:21:40.795085+00:00,mem0_conv5_constrained_9ce9bd1d,05e788e8d10c11d2f92d8affe1d37776,4cf33924ef48e2ce782ad67c570f9bea,ask,mem0,constrained,5,1,20,20,1,How many times did Audrey and Andew plan to hike together?,"Audrey and Andrew planned to hike together once, specifically on Saturday, October 28, 2023.",three times,,3,WRONG,"The generated answer states that Audrey and Andrew planned to hike together once, which contradicts the gold answer that specifies three times.",100.0,20.0,512.0,6519.152198998199,6314.701596995292,204.45060200290754,10740847000,179509000,0.0,0.0,0.0,16384.0,6168,132097,219,0.0,939,0.00016006,1158,0.00016006,696,0.0001044,
mem0_conv5_constrained,2026-05-04T00:21:51.780184+00:00,mem0_conv5_constrained_9ce9bd1d,574248f49baa0a29a91ce28cd5f02c87,a35d16a7be9b3a0863159b622b50826e,ask,mem0,constrained,5,1,20,20,1,Where did Audrey get Pixie from?,"Audrey adopted Pixie around April 2, 2023.",breeder,,3,WRONG,"The generated answer does not address the location or source of where Audrey got Pixie, which is the focus of the question; it only mentions the date of adoption.",100.0,20.0,512.0,5048.2172569973045,4844.583761994727,203.63349500257755,9023603000,155180000,0.0,0.0,0.0,8192.0,5371,124040,209,0.0,978,0.00016103,1187,0.00016103,756,0.0001134,
mem0_conv5_constrained,2026-05-04T00:22:01.078618+00:00,mem0_conv5_constrained_9ce9bd1d,90cd79464b47deb13035ce00791e5932,04ff01dfd254e090f3d461b385764866,ask,mem0,constrained,5,1,20,20,3,What is an indoor activity that Andrew would enjoy doing while make his dog happy?,I don't know based on the given context.,cook dog treats,,3,WRONG,"The generated answer does not address the question or provide any relevant information about an indoor activity Andrew would enjoy, making it incorrect.",100.0,20.0,512.0,5091.100290999748,4886.071553002694,205.02873799705412,12168013000,162162000,0.0,0.0,0.0,0.0,5240,119365,225,0.0,883,0.00014517,1108,0.00014517,654,0.0000981,
mem0_conv5_constrained,2026-05-04T00:22:11.866004+00:00,mem0_conv5_constrained_9ce9bd1d,7a72d17a555e3304c5b8cfa06f4f262e,d3099fabb3f32374e74529d457509177,ask,mem0,constrained,5,1,20,20,3,Which meat does Audrey prefer eating more than others?,"Audrey prefers eating chicken more than other meats, as her favorite comfort meal is Roasted Chicken, which she describes as tasty and easy to make.",chicken,,3,CORRECT,The generated answer correctly identifies chicken as Audrey's preferred meat and provides additional context that supports this preference.,100.0,20.0,512.0,4806.693119993724,4602.198077998764,204.49504199496005,9840317000,153542000,0.0,0.0,0.0,16384.0,5403,118191,213,0.0,931,0.0001615,1144,0.0001615,689,0.00010335,
mem0_conv5_constrained,2026-05-04T00:22:22.000665+00:00,mem0_conv5_constrained_9ce9bd1d,8f3ab37c5c48e04afb6187aadd272f4f,08a4f6563aeb33b96b94569cbdf553fd,ask,mem0,constrained,5,1,20,20,1,What are the classes that Audrey took for her dogs to?,"Audrey took a dog training course, where she worked on obedience training and taught her dogs tricks like sit, stay, shake, and roll over. Additionally, she started agility classes with her dogs at a dog park, which she enjoys as it helps them learn and build relationships with other dogs. She also learned dog grooming techniques through a course to take care of her dogs.","Positive reinforcement training class for bonding, dog training course, agility class",,3,CORRECT,"The generated answer mentions a dog training course and agility classes, which align with the classes listed in the gold answer, thus it is considered correct.",100.0,20.0,512.0,5141.397399995185,4936.930076997669,204.46732299751602,10674049000,163394000,0.0,0.0,0.0,12288.0,5488,122130,217,0.0,1038,0.00019748,1255,0.00019748,751,0.00011265,
mem0_conv5_constrained,2026-05-04T00:22:32.187983+00:00,mem0_conv5_constrained_9ce9bd1d,9eb696e22c61d1172b0368fc4a821e1b,e5fc8e2691a536ca5e6083b5dda7a65f,ask,mem0,constrained,5,1,20,20,2,Where did Andrew go during the first weekend of August 2023?,I don't know based on the given context.,camping with girlfriend,,3,WRONG,"The generated answer does not provide any information about Andrew's activities during the first weekend of August 2023, which is required to match the gold answer.",100.0,20.0,512.0,5073.044698998274,4869.319355995685,203.7253430025885,11958620000,158921000,0.0,0.0,0.0,0.0,5121,121885,225,0.0,1028,0.00016756,1253,0.00016756,797,0.00011955,
mem0_conv5_constrained,2026-05-04T00:22:41.073632+00:00,mem0_conv5_constrained_9ce9bd1d,e922502d60b488806545a111d7e3f8f0,1b6aaea5b958088cd27c7964f216507d,ask,mem0,constrained,5,1,20,20,1,What are some problems that Andrew faces before he adopted Toby?,I don't know based on the given context.,Finding the right dog and pet-friendly apartments close to open spaces,,3,WRONG,The generated answer does not address the question or provide any relevant information about Andrew's problems before adopting Toby.,100.0,20.0,512.0,4581.30209200317,4376.7535320002935,204.5485600028769,10639645000,157649000,0.0,0.0,0.0,16384.0,5195,118777,217,0.0,889,0.00014652,1106,0.00014652,663,0.00009945,
mem0_conv5_constrained,2026-05-04T00:22:50.380796+00:00,mem0_conv5_constrained_9ce9bd1d,f0cabba955139950ff60abc8eb6f770d,ed5c4d5524380332da176debaf0c1ec3,ask,mem0,constrained,5,1,20,20,1,Did Audrey and Andrew grow up with a pet dog?,I don't know based on the given context.,Yes,,3,WRONG,"The generated answer does not affirm or deny the presence of a pet dog, thus it does not match the gold answer which is a clear 'Yes'.",100.0,20.0,512.0,4708.862643004977,4505.2395520033315,203.62309100164566,10024724000,157546000,0.0,241664,0.0,12288.0,5334,119876,215,0.0,883,0.00014517,1098,0.00014517,659,0.00009885,
mem0_conv5_constrained,2026-05-04T00:23:01.005381+00:00,mem0_conv5_constrained_9ce9bd1d,d5de7027c3f2208dc22a6c54d6be2fad,62abbff10f07cc1c45c8e8161e7a653e,ask,mem0,constrained,5,1,20,20,2,When did Andrew and his girlfriend go fishing?,"Andrew and his girlfriend went fishing at a nearby lake last weekend, which would be on August 19-20, 2023.","weekend before August 24, 2023",,3,CORRECT,"The generated answer specifies the exact weekend before August 24, 2023, which aligns with the gold answer's timeframe.",100.0,20.0,512.0,5115.364844998112,4911.613439995563,203.7514050025493,9168067000,161851000,0.0,0.0,0.0,0.0,5408,125998,211,0.0,974,0.00016692,1185,0.00016692,734,0.0001101,
mem0_conv5_constrained,2026-05-04T00:23:11.671406+00:00,mem0_conv5_constrained_9ce9bd1d,344f0f6df25cc276050f5661ca4d6fe0,2fe237b04be8133ab084be58c0fbccd2,ask,mem0,constrained,5,1,20,20,1,What is the biggest stressor in Andrew's life besides not being able to hike frequently?,"The biggest stressor in Andrew's life, besides not being able to hike frequently, is the work piling up, which has made it challenging for him to find balance and engage in outdoor activities.",work,,3,CORRECT,"The generated answer identifies 'work' as the biggest stressor, which aligns with the gold answer, thus it is considered correct.",100.0,20.0,512.0,5568.685848003952,5364.022374000342,204.66347400360974,12812845000,164827000,0.0,0.0,0.0,0.0,5678,123747,229,0.0,1113,0.00019605,1342,0.00019605,834,0.0001251,
